base_year,series,year,month,state,sector,division,group,class,sub_class,item,code,index,inflation,imputation
2024,Current,2025,February,All India,Combined,Food and beverages,Food,Cereals and cereal products,"Macaroni, noodles, couscous and similar pasta products",Vermicelli (sewai),01.1.1.5.1.02,102.30,*,N
2024,Current,2025,February,All India,Combined,Food and beverages,Food,Cereals and cereal products,Other milled cereal and grain products,"Suji, rawa",01.1.1.9.1.01,106.60,*,N
2024,Current,2025,February,All India,Combined,Food and beverages,Food,Cereals and cereal products,Other milled cereal and grain products,Chidwa,01.1.1.9.1.02,104.42,*,N
2024,Current,2025,February,All India,Combined,Food and beverages,Food,"Meat, fresh, chilled or frozen","Meat, fresh, chilled or frozen",Chicken,01.1.2.2.1.01,96.02,*,N
2024,Current,2025,February,All India,Combined,Food and beverages,Food,"Meat, fresh, chilled or frozen","Meat, fresh, chilled or frozen",Goat meat/ mutton,01.1.2.2.1.02,102.18,*,N
2024,Current,2025,February,All India,Combined,Food and beverages,Food,"Meat, fresh, chilled or frozen","Meat, fresh, chilled or frozen",Beef/ buffalo meat,01.1.2.2.1.03,103.04,*,N
2024,Current,2025,February,All India,Combined,Food and beverages,Food,"Meat, fresh, chilled or frozen","Meat, fresh, chilled or frozen",Pork,01.1.2.2.1.04,104.29,*,N
2024,Current,2025,February,All India,Combined,Food and beverages,Food,"Meat, fresh, chilled or frozen","Meat, fresh, chilled or frozen","Others: birds, crab,oyster, etc.",01.1.2.2.1.05,104.88,*,N
2024,Current,2025,February,All India,Combined,Food and beverages,Food,Fish and other seafood,Fish and prawn,Fish and prawn,01.1.3.1.1.01,103.41,*,N
2024,Current,2025,February,All India,Combined,Food and beverages,Food,"Milk, other dairy products and eggs",Milk: liquid,Milk: liquid,01.1.4.1.1.01,101.55,*,N
2024,Current,2025,February,All India,Combined,Food and beverages,Food,"Milk, other dairy products and eggs",Milk: condensed/ powder,Milk: condensed/ powder,01.1.4.3.1.01,100.85,*,N
2024,Current,2025,February,All India,Combined,Food and beverages,Food,"Milk, other dairy products and eggs",Cheese,Paneer,01.1.4.5.1.01,101.18,*,N
2024,Current,2025,February,All India,Combined,Food and beverages,Food,"Milk, other dairy products and eggs",Cheese,Cheese,01.1.4.5.1.02,100.78,*,N
2024,Current,2025,February,All India,Combined,Food and beverages,Food,"Milk, other dairy products and eggs","Curd, Yoghurt and similar products","Curd, yogurt",01.1.4.6.1.01,101.46,*,N
2024,Current,2025,February,All India,Combined,Food and beverages,Food,"Milk, other dairy products and eggs","Curd, Yoghurt and similar products",Butter milk,01.1.4.6.1.02,100.64,*,N
2024,Current,2025,February,All India,Combined,Food and beverages,Food,"Milk, other dairy products and eggs","Curd, Yoghurt and similar products",Lassi,01.1.4.6.1.03,100.71,*,N
2024,Current,2025,February,All India,Combined,Food and beverages,Food,"Milk, other dairy products and eggs",Milk-based dessert and beverages,Tea: cups,01.1.4.7.1.01,101.47,*,N
2024,Current,2025,February,All India,Combined,Food and beverages,Food,"Milk, other dairy products and eggs",Milk-based dessert and beverages,Prepared sweets- milk based,01.1.4.7.1.02,103.17,*,N
2024,Current,2025,February,All India,Combined,Food and beverages,Food,"Milk, other dairy products and eggs",Milk-based dessert and beverages,Coffee: cups,01.1.4.7.1.03,102.76,*,N
2024,Current,2025,February,All India,Combined,Food and beverages,Food,"Milk, other dairy products and eggs",Eggs,Eggs,01.1.4.8.1.01,101.47,*,N
2024,Current,2025,February,All India,Combined,Food and beverages,Food,"Milk, other dairy products and eggs",Other dairy products,Other milk products,01.1.4.9.1.01,101.27,*,N
2024,Current,2025,February,All India,Combined,Food and beverages,Food,Oils and fats,Vegetable oils,Refined oil,01.1.5.1.1.01,117.32,*,N
2024,Current,2025,February,All India,Combined,Food and beverages,Food,Oils and fats,Vegetable oils,Mustard oil,01.1.5.1.1.02,112.89,*,N
2024,Current,2025,February,All India,Combined,Food and beverages,Food,Oils and fats,Vegetable oils,Groundnut oil,01.1.5.1.1.03,98.22,*,N
2024,Current,2025,February,All India,Combined,Food and beverages,Food,Oils and fats,Vegetable oils,Coconut oil,01.1.5.1.1.04,135.25,*,N
2024,Current,2025,February,All India,Combined,Food and beverages,Food,Oils and fats,Vegetable oils,Edible oil,01.1.5.1.1.05,107.88,*,N
2024,Current,2025,February,All India,Combined,Food and beverages,Food,Oils and fats,Vegetable oils,Edible oil PDS,01.1.5.1.1.06,109.05,*,N
2024,Current,2025,February,All India,Combined,Food and beverages,Food,Oils and fats,Butter and other oils and fats derived from milk,Ghee,01.1.5.2.1.01,102.04,*,N
2024,Current,2025,February,All India,Combined,Food and beverages,Food,Oils and fats,Butter and other oils and fats derived from milk,Butter,01.1.5.2.1.02,102.44,*,N
2024,Current,2025,February,All India,Combined,Food and beverages,Food,Oils and fats,Margarine and similar preparations,Vanaspati and margarine,01.1.5.3.1.01,116.77,*,N
2024,Current,2025,February,All India,Combined,Food and beverages,Food,Fruits and nuts,"Dates, figs and tropical fruits, fresh",Banana,01.1.6.1.1.01,102.83,*,N
2024,Current,2025,February,All India,Combined,Food and beverages,Food,Fruits and nuts,"Dates, figs and tropical fruits, fresh",Mango,01.1.6.1.1.02,128.22,*,N
2024,Current,2025,February,All India,Combined,Food and beverages,Food,Fruits and nuts,"Dates, figs and tropical fruits, fresh",Green coconut,01.1.6.1.1.03,105.70,*,N
2024,Current,2025,February,All India,Combined,Food and beverages,Food,Fruits and nuts,"Dates, figs and tropical fruits, fresh",Coconut,01.1.6.1.1.04,130.03,*,N
2024,Current,2025,February,All India,Combined,Food and beverages,Food,Fruits and nuts,"Dates, figs and tropical fruits, fresh",Papaya,01.1.6.1.1.05,103.49,*,N
2024,Current,2025,February,All India,Combined,Food and beverages,Food,Fruits and nuts,"Dates, figs and tropical fruits, fresh",Guava,01.1.6.1.1.06,103.80,*,N
2024,Current,2025,February,All India,Combined,Food and beverages,Food,Fruits and nuts,"Dates, figs and tropical fruits, fresh",Pineapple,01.1.6.1.1.07,106.24,*,N
2024,Current,2025,February,All India,Combined,Food and beverages,Food,Fruits and nuts,"Dates, figs and tropical fruits, fresh",Fig: anjeer,01.1.6.1.1.08,104.72,*,N
2024,Current,2025,February,All India,Combined,Food and beverages,Food,Fruits and nuts,"Citrus fruits, fresh",Orange and sweet lime (mausami),01.1.6.2.1.01,101.68,*,N
2024,Current,2025,February,All India,Combined,Food and beverages,Food,Fruits and nuts,"Citrus fruits, fresh",Lemon,01.1.6.2.1.02,95.36,*,N
2024,Current,2025,February,All India,Combined,Food and beverages,Food,Fruits and nuts,"Stone fruits and pome fruits, fresh",Apple,01.1.6.3.1.01,102.96,*,N
2024,Current,2025,February,All India,Combined,Food and beverages,Food,Fruits and nuts,"Stone fruits and pome fruits, fresh",Litchi,01.1.6.3.1.02,107.22,*,N
2024,Current,2025,February,All India,Combined,Food and beverages,Food,Fruits and nuts,"Stone fruits and pome fruits, fresh",Pears/ nashpati,01.1.6.3.1.03,109.11,*,N
2024,Current,2025,February,All India,Combined,Food and beverages,Food,Fruits and nuts,"Stone fruits and pome fruits, fresh",Apricot,01.1.6.3.1.04,104.57,*,N
2024,Current,2025,February,All India,Combined,Food and beverages,Food,Fruits and nuts,"Berries, fresh",Berries,01.1.6.4.1.01,101.18,*,N
2024,Current,2025,February,All India,Combined,Food and beverages,Food,Fruits and nuts,"Other fruits, fresh",Grapes,01.1.6.5.1.01,113.05,*,N
2024,Current,2025,February,All India,Combined,Food and beverages,Food,Fruits and nuts,"Other fruits, fresh",Watermelon,01.1.6.5.1.02,113.80,*,N
2024,Current,2025,February,All India,Combined,Food and beverages,Food,Fruits and nuts,"Other fruits, fresh",Kharbooza,01.1.6.5.1.03,125.94,*,N
2024,Current,2025,February,All India,Combined,Food and beverages,Food,Fruits and nuts,"Other fruits, fresh",Singara,01.1.6.5.1.04,95.35,*,N
2024,Current,2025,February,All India,Combined,Food and beverages,Food,Fruits and nuts,"Other fruits, fresh",Other fresh fruits,01.1.6.5.1.05,111.52,*,N
2024,Current,2025,February,All India,Combined,Food and beverages,Food,Fruits and nuts,"Fruits, dried and dehydrated",Dates,01.1.6.7.1.01,103.79,*,N
2024,Current,2025,February,All India,Combined,Food and beverages,Food,Fruits and nuts,"Fruits, dried and dehydrated",Raisin (kishmish) and monacca,01.1.6.7.1.02,104.26,*,N
2024,Current,2025,February,All India,Combined,Food and beverages,Food,Fruits and nuts,"Fruits, dried and dehydrated",Coconut: copra,01.1.6.7.1.03,117.10,*,N
2024,Current,2025,February,All India,Combined,Food and beverages,Food,Fruits and nuts,"Fruits, dried and dehydrated",Other dry fruits,01.1.6.7.1.04,105.69,*,N
2024,Current,2025,February,All India,Combined,Food and beverages,Food,Fruits and nuts,"Nuts, in shell or shelled",Groundnut,01.1.6.8.1.01,99.51,*,N
2024,Current,2025,February,All India,Combined,Food and beverages,Food,Fruits and nuts,"Nuts, in shell or shelled",Cashew nut,01.1.6.8.1.02,112.16,*,N
2024,Current,2025,February,All India,Combined,Food and beverages,Food,Fruits and nuts,"Nuts, in shell or shelled",Other nuts,01.1.6.8.1.03,106.17,*,N
2024,Current,2025,February,All India,Combined,Food and beverages,Food,"Vegetables, tubers, plantains, cooking bananas and pulses","Leafy or stem vegetables, fresh or chilled",Cauliflower,01.1.7.1.1.01,57.66,*,N
2024,Current,2025,February,All India,Combined,Food and beverages,Food,"Vegetables, tubers, plantains, cooking bananas and pulses","Leafy or stem vegetables, fresh or chilled",Cabbage,01.1.7.1.1.02,66.46,*,N
2024,Current,2025,February,All India,Combined,Food and beverages,Food,"Vegetables, tubers, plantains, cooking bananas and pulses","Leafy or stem vegetables, fresh or chilled",Palak and other leafy vegetables,01.1.7.1.1.03,81.69,*,N
2024,Current,2025,February,All India,Combined,Food and beverages,Food,"Vegetables, tubers, plantains, cooking bananas and pulses","Fruit-bearing vegetables, fresh or chilled",Tomato,01.1.7.2.1.01,54.67,*,N
2024,Current,2025,February,All India,Combined,Food and beverages,Food,"Vegetables, tubers, plantains, cooking bananas and pulses","Fruit-bearing vegetables, fresh or chilled",Lady's finger,01.1.7.2.1.02,128.76,*,N
2024,Current,2025,February,All India,Combined,Food and beverages,Food,"Vegetables, tubers, plantains, cooking bananas and pulses","Fruit-bearing vegetables, fresh or chilled",Brinjal,01.1.7.2.1.03,76.34,*,N
2024,Current,2025,February,All India,Combined,Food and beverages,Food,"Vegetables, tubers, plantains, cooking bananas and pulses","Fruit-bearing vegetables, fresh or chilled",Green chillies,01.1.7.2.1.04,84.23,*,N
2024,Current,2025,February,All India,Combined,Food and beverages,Food,"Vegetables, tubers, plantains, cooking bananas and pulses","Fruit-bearing vegetables, fresh or chilled","Gourd, pumpkin",01.1.7.2.1.05,94.79,*,N
2024,Current,2025,February,All India,Combined,Food and beverages,Food,"Vegetables, tubers, plantains, cooking bananas and pulses","Fruit-bearing vegetables, fresh or chilled",Parwal/patal and Kundru,01.1.7.2.1.06,121.28,*,N
2024,Current,2025,February,All India,Combined,Food and beverages,Food,"Vegetables, tubers, plantains, cooking bananas and pulses","Green leguminous vegetables, fresh or chilled",Beans and Barbati,01.1.7.3.1.01,88.54,*,N
2024,Current,2025,February,All India,Combined,Food and beverages,Food,"Vegetables, tubers, plantains, cooking bananas and pulses","Green leguminous vegetables, fresh or chilled",Peas,01.1.7.3.1.02,61.18,*,N
2024,Current,2025,February,All India,Combined,Food and beverages,Food,"Vegetables, tubers, plantains, cooking bananas and pulses","Other vegetables, fresh or chilled",Onion,01.1.7.4.1.01,96.34,*,N
2024,Current,2025,February,All India,Combined,Food and beverages,Food,"Vegetables, tubers, plantains, cooking bananas and pulses","Other vegetables, fresh or chilled",Garlic,01.1.7.4.1.02,88.04,*,N
2024,Current,2025,February,All India,Combined,Food and beverages,Food,"Vegetables, tubers, plantains, cooking bananas and pulses","Other vegetables, fresh or chilled",Carrot,01.1.7.4.1.03,80.67,*,N
2024,Current,2025,February,All India,Combined,Food and beverages,Food,"Vegetables, tubers, plantains, cooking bananas and pulses","Other vegetables, fresh or chilled",Radish,01.1.7.4.1.04,71.28,*,N
2024,Current,2025,February,All India,Combined,Food and beverages,Food,"Vegetables, tubers, plantains, cooking bananas and pulses","Other vegetables, fresh or chilled",Jackfruit,01.1.7.4.1.05,100.40,*,N
2024,Current,2025,February,All India,Combined,Food and beverages,Food,"Vegetables, tubers, plantains, cooking bananas and pulses","Other vegetables, fresh or chilled",Other vegetables,01.1.7.4.1.06,99.60,*,N
2024,Current,2025,February,All India,Combined,Food and beverages,Food,"Vegetables, tubers, plantains, cooking bananas and pulses","Tubers, plantains and cooking bananas, fresh or chilled",Potato,01.1.7.5.1.01,76.34,*,N
2024,Current,2025,February,All India,Combined,Food and beverages,Food,"Vegetables, tubers, plantains, cooking bananas and pulses",Pulses,"Arhar, tur",01.1.7.6.1.01,91.81,*,N
2024,Current,2025,February,All India,Combined,Food and beverages,Food,"Vegetables, tubers, plantains, cooking bananas and pulses",Pulses,Moong,01.1.7.6.1.02,98.41,*,N
2024,Current,2025,February,All India,Combined,Food and beverages,Food,"Vegetables, tubers, plantains, cooking bananas and pulses",Pulses,Urd,01.1.7.6.1.03,98.25,*,N
2024,Current,2025,February,All India,Combined,Food and beverages,Food,"Vegetables, tubers, plantains, cooking bananas and pulses",Pulses,Masur,01.1.7.6.1.04,100.26,*,N
2024,Current,2025,February,All India,Combined,Food and beverages,Food,"Vegetables, tubers, plantains, cooking bananas and pulses",Pulses,Gram: split,01.1.7.6.1.05,105.79,*,N
2024,Current,2025,February,All India,Combined,Food and beverages,Food,"Vegetables, tubers, plantains, cooking bananas and pulses",Pulses,Gram: whole,01.1.7.6.1.06,105.82,*,N
2024,Current,2025,February,All India,Combined,Food and beverages,Food,"Vegetables, tubers, plantains, cooking bananas and pulses",Pulses,"Peas, chickpeas",01.1.7.6.1.07,105.39,*,N
2024,Current,2025,February,All India,Combined,Food and beverages,Food,"Vegetables, tubers, plantains, cooking bananas and pulses",Pulses,Other pulses,01.1.7.6.1.08,102.40,*,N
2024,Current,2025,February,All India,Combined,Food and beverages,Food,"Vegetables, tubers, plantains, cooking bananas and pulses",Pulses,Pulses PDS,01.1.7.6.1.09,100.00,*,N
2024,Current,2025,February,All India,Combined,Food and beverages,Food,"Vegetables, tubers, plantains, cooking bananas and pulses","Vegetables, tubers, plantains, cooking bananas and pulses ground, and in other preparations",Besan and Gram products,01.1.7.9.1.01,106.04,*,N
2024,Current,2025,February,All India,Combined,Food and beverages,Food,"Vegetables, tubers, plantains, cooking bananas and pulses","Vegetables, tubers, plantains, cooking bananas and pulses ground, and in other preparations",Pickles,01.1.7.9.1.02,102.08,*,N
2024,Current,2025,February,All India,Combined,Food and beverages,Food,"Vegetables, tubers, plantains, cooking bananas and pulses","Vegetables, tubers, plantains, cooking bananas and pulses ground, and in other preparations",Other pulse products,01.1.7.9.1.03,101.58,*,N
2024,Current,2025,February,All India,Combined,Food and beverages,Food,"Sugar, confectionery and desserts",Cane sugar and beet sugar,Sugar,01.1.8.1.1.01,101.93,*,N
2024,Current,2025,February,All India,Combined,Food and beverages,Food,"Sugar, confectionery and desserts",Cane sugar and beet sugar,Jaggery (gur),01.1.8.1.1.02,102.20,*,N
2024,Current,2025,February,All India,Combined,Food and beverages,Food,"Sugar, confectionery and desserts",Cane sugar and beet sugar,Sugar PDS,01.1.8.1.1.03,99.78,*,N
2024,Current,2025,February,All India,Combined,Food and beverages,Food,"Sugar, confectionery and desserts","Jams, marmalades, fruit jellies, purées and pastes, and honey",Jam/ jelly,01.1.8.3.1.01,103.01,*,N
2024,Current,2025,February,All India,Combined,Food and beverages,Food,"Sugar, confectionery and desserts","Jams, marmalades, fruit jellies, purées and pastes, and honey",Honey,01.1.8.3.1.02,101.70,*,N
2024,Current,2025,February,All India,Combined,Food and beverages,Food,"Sugar, confectionery and desserts","Chocolate, cocoa and cocoa-based food products","Chocolates, etc.",01.1.8.5.1.01,100.76,*,N
2024,Current,2025,February,All India,Combined,Food and beverages,Food,"Sugar, confectionery and desserts","Ice, ice cream and sorbets",Ice-cream,01.1.8.6.1.01,100.91,*,N
2024,Current,2025,February,All India,Combined,Food and beverages,Food,"Sugar, confectionery and desserts",Other sugar confectionery and desserts,Prepared sweets - non milk based,01.1.8.9.1.01,103.17,*,N
2024,Current,2025,February,All India,Combined,Food and beverages,Food,"Sugar, confectionery and desserts",Other sugar confectionery and desserts,"Candy, misri",01.1.8.9.1.02,103.00,*,N
2024,Current,2025,February,All India,Combined,Food and beverages,Food,Ready-made food and other food products,Ready-made food,Other served processed food,01.1.9.1.1.01,102.67,*,N
2024,Current,2025,February,All India,Combined,Food and beverages,Food,Ready-made food and other food products,Ready-made food,Other packaged processed food,01.1.9.1.1.02,101.47,*,N
2024,Current,2025,February,All India,Combined,Food and beverages,Food,Ready-made food and other food products,Baby food,Baby food,01.1.9.2.1.01,102.29,*,N
2024,Current,2025,February,All India,Combined,Food and beverages,Food,Ready-made food and other food products,"Salt, condiments and sauces",Salt,01.1.9.3.1.01,103.24,*,N
2024,Current,2025,February,All India,Combined,Food and beverages,Food,Ready-made food and other food products,"Salt, condiments and sauces",Sauce and Mayonnaise,01.1.9.3.1.02,101.64,*,N
2024,Current,2025,February,All India,Combined,Food and beverages,Food,Ready-made food and other food products,"Salt, condiments and sauces",Salt PDS,01.1.9.3.1.03,102.62,*,N
2024,Current,2025,February,All India,Combined,Food and beverages,Food,Ready-made food and other food products,"Spices, culinary herbs and seeds",Dry chillies,01.1.9.4.1.01,97.24,*,N
2024,Current,2025,February,All India,Combined,Food and beverages,Food,Ready-made food and other food products,"Spices, culinary herbs and seeds",Cumin (jeera),01.1.9.4.1.02,92.56,*,N
2024,Current,2025,February,All India,Combined,Food and beverages,Food,Ready-made food and other food products,"Spices, culinary herbs and seeds",Coriander (dhania),01.1.9.4.1.03,102.93,*,N
2024,Current,2025,February,All India,Combined,Food and beverages,Food,Ready-made food and other food products,"Spices, culinary herbs and seeds",Ginger,01.1.9.4.1.04,60.69,*,N
2024,Current,2025,February,All India,Combined,Food and beverages,Food,Ready-made food and other food products,"Spices, culinary herbs and seeds",Turmeric,01.1.9.4.1.05,107.45,*,N
2024,Current,2025,February,All India,Combined,Food and beverages,Food,Ready-made food and other food products,"Spices, culinary herbs and seeds",Curry powder,01.1.9.4.1.06,101.73,*,N
2024,Current,2025,February,All India,Combined,Food and beverages,Food,Ready-made food and other food products,"Spices, culinary herbs and seeds",Black pepper,01.1.9.4.1.07,105.01,*,N
2024,Current,2025,February,All India,Combined,Food and beverages,Food,Ready-made food and other food products,"Spices, culinary herbs and seeds",Tamarind,01.1.9.4.1.08,103.18,*,N
2024,Current,2025,February,All India,Combined,Food and beverages,Food,Ready-made food and other food products,"Spices, culinary herbs and seeds",Oilseeds,01.1.9.4.1.09,103.14,*,N
2024,Current,2025,February,All India,Combined,Food and beverages,Food,Ready-made food and other food products,"Spices, culinary herbs and seeds",Poppy seeds,01.1.9.4.1.10,100.84,*,N
2024,Current,2025,February,All India,Combined,Food and beverages,Food,Ready-made food and other food products,"Spices, culinary herbs and seeds",Other spices,01.1.9.4.1.11,102.76,*,N
2024,Current,2025,February,All India,Combined,Food and beverages,Food,Ready-made food and other food products,Other food products n.e.c.,"Papad, bhujia, namkeen, mixture and chanachur",01.1.9.9.1.01,102.75,*,N
2024,Current,2025,February,All India,Combined,Food and beverages,Food,Ready-made food and other food products,Other food products n.e.c.,Health supplements (probiotic tablet and drinks),01.1.9.9.1.02,101.53,*,N
2024,Current,2025,February,All India,Combined,Food and beverages,Beverages,Fruit and vegetable juices,Fruit and vegetable juices,Fruit juice,01.2.1.0.1.01,101.36,*,N
2024,Current,2025,February,All India,Combined,Food and beverages,Beverages,Coffee and coffee substitutes,Coffee: powder,Coffee: powder,01.2.2.0.1.01,108.92,*,N
2024,Current,2025,February,All India,Combined,Food and beverages,Beverages,"Tea, maté and other plant-derived products for infusion",Tea: leaf,Tea: leaf,01.2.3.0.1.01,103.47,*,N
2024,Current,2025,February,All India,Combined,Food and beverages,Beverages,Other beverages,Other beverages,Health drinks,01.2.9.0.1.02,101.53,*,N
2024,Current,2025,February,All India,Combined,Food and beverages,Beverages,Other beverages,Other beverages,Health supplements (protein powder),01.2.9.0.1.01,101.37,*,N
2024,Current,2025,February,All India,Combined,Food and beverages,Beverages,Other beverages,Other beverages,Other cold beverages,01.2.9.0.1.03,100.28,*,N
2024,Current,2025,February,All India,Combined,Food and beverages,Beverages,Cocoa drinks,Cocoa drinks,Beverages: cocoa and chocolate drink,01.2.4.0.1.01,101.25,*,N
2024,Current,2025,February,All India,Combined,Food and beverages,Beverages,Water,Packaged water,Packaged water,01.2.5.0.1.01,99.93,*,N
2024,Current,2025,February,All India,Combined,Food and beverages,Beverages,Soft drinks,Soda drinks,Soda drinks,01.2.6.0.1.01,100.20,*,N
2024,Current,2025,February,All India,Combined,Food and beverages,Services for processing primary goods for food,Services for processing primary goods for food,Services for processing primary goods for food,Grinding/ husking charges,01.3.0.0.2.01,103.14,*,N
2024,Current,2025,February,All India,Combined,"Paan, tobacco and intoxicants",Alcoholic beverages,Spirits and liquors,Spirits and liquors,Foreign/refined liquor or wine,02.1.1.0.1.01,101.57,*,N
2024,Current,2025,February,All India,Combined,"Paan, tobacco and intoxicants",Alcoholic beverages,Spirits and liquors,Spirits and liquors,Country liquor,02.1.1.0.1.02,101.92,*,N
2024,Current,2025,February,All India,Combined,"Paan, tobacco and intoxicants",Alcoholic beverages,Wine,Wine from other sources,Toddy,02.1.2.2.1.01,107.84,*,N
2024,Current,2025,February,All India,Combined,"Paan, tobacco and intoxicants",Alcoholic beverages,Beer,Beer,Beer,02.1.3.0.1.01,103.59,*,N
2024,Current,2025,February,All India,Combined,"Paan, tobacco and intoxicants",Alcoholic beverages,Other alcoholic beverages,Other alcoholic beverages,Other intoxicants,02.1.9.0.1.01,100.90,*,N
2024,Current,2025,February,All India,Combined,"Paan, tobacco and intoxicants",Paan and tobacco,Paan and other tobacco products,Cigarettes,Cigarettes,02.3.0.1.1.01,100.81,*,N
2024,Current,2025,February,All India,Combined,"Paan, tobacco and intoxicants",Paan and tobacco,Paan and other tobacco products,Cigars,Cheroot,02.3.0.2.1.01,105.00,*,N
2024,Current,2025,February,All India,Combined,"Paan, tobacco and intoxicants",Paan and tobacco,Paan and other tobacco products,Paan and other tobacco products,"Gutka, zarda, kimam, surti",02.3.0.9.1.01,100.78,*,N
2024,Current,2025,February,All India,Combined,"Paan, tobacco and intoxicants",Paan and tobacco,Paan and other tobacco products,Paan and other tobacco products,Paan: finished,02.3.0.9.1.02,102.17,*,N
2024,Current,2025,February,All India,Combined,"Paan, tobacco and intoxicants",Paan and tobacco,Paan and other tobacco products,Paan and other tobacco products,Bidi,02.3.0.9.1.03,101.34,*,N
2024,Current,2025,February,All India,Combined,"Paan, tobacco and intoxicants",Paan and tobacco,Paan and other tobacco products,Paan and other tobacco products,Ingredients for paan,02.3.0.9.1.04,101.79,*,N
2024,Current,2025,February,All India,Combined,"Paan, tobacco and intoxicants",Paan and tobacco,Paan and other tobacco products,Paan and other tobacco products,Leaf tobacco,02.3.0.9.1.05,101.97,*,N
2024,Current,2025,February,All India,Combined,"Paan, tobacco and intoxicants",Paan and tobacco,Paan and other tobacco products,Paan and other tobacco products,Paan: leaf,02.3.0.9.1.06,105.22,*,N
2024,Current,2025,February,All India,Combined,"Paan, tobacco and intoxicants",Paan and tobacco,Paan and other tobacco products,Paan and other tobacco products,Hookah tobacco,02.3.0.9.1.07,102.91,*,N
2024,Current,2025,February,All India,Combined,"Paan, tobacco and intoxicants",Paan and tobacco,Paan and other tobacco products,Paan and other tobacco products,Snuff,02.3.0.9.1.08,100.59,*,N
2024,Current,2025,February,All India,Combined,"Paan, tobacco and intoxicants",Paan and tobacco,Paan and other tobacco products,Paan and other tobacco products,Other tobacco products,02.3.0.9.1.09,100.86,*,N
2024,Current,2025,February,All India,Combined,Clothing and footwear,Clothing,Clothing materials,Clothing materials,Clothing materials,03.1.1.0.1.01,103.52,*,N
2024,Current,2025,February,All India,Combined,Clothing and footwear,Clothing,Garments,Garments for men or boys,"Shirts, T-shirts, Kurta (gents)",03.1.2.1.1.01,103.45,*,N
2024,Current,2025,February,All India,Combined,Clothing and footwear,Clothing,Garments,Garments for men or boys,"Trousers, jeans, track pant, shorts (gents)",03.1.2.1.1.02,103.13,*,N
2024,Current,2025,February,All India,Combined,Clothing and footwear,Clothing,Garments,Garments for men or boys,"Coat, jacket, blazer, sweater, sweatshirts and windcheater (gents)",03.1.2.1.1.03,103.75,*,N
2024,Current,2025,February,All India,Combined,Clothing and footwear,Clothing,Garments,Garments for men or boys,Dhoti/ Lungi,03.1.2.1.1.04,102.98,*,N
2024,Current,2025,February,All India,Combined,Clothing and footwear,Clothing,Garments,Garments for men or boys,Other garments for men or boys,03.1.2.1.1.05,103.20,*,N
2024,Current,2025,February,All India,Combined,Clothing and footwear,Clothing,Garments,Garments for women or girls,Saree,03.1.2.2.1.01,104.39,*,N
2024,Current,2025,February,All India,Combined,Clothing and footwear,Clothing,Garments,Garments for women or girls,"Tops, shrugs, kurti (ladies)",03.1.2.2.1.02,103.30,*,N
2024,Current,2025,February,All India,Combined,Clothing and footwear,Clothing,Garments,Garments for women or girls,"Trousers, jeans, slawars, Skirts (ladies)",03.1.2.2.1.03,103.13,*,N
2024,Current,2025,February,All India,Combined,Clothing and footwear,Clothing,Garments,Garments for women or girls,"Coat, jacket, blazer, sweater, sweatshirts and windcheater (ladies)",03.1.2.2.1.04,103.13,*,N
2024,Current,2025,February,All India,Combined,Clothing and footwear,Clothing,Garments,Garments for women or girls,Other garments for women or girls,03.1.2.2.1.05,103.30,*,N
2024,Current,2025,February,All India,Combined,Clothing and footwear,Clothing,Garments,Garments for infants (under 2 years of age),Garments for infants,03.1.2.3.1.01,103.78,*,N
2024,Current,2025,February,All India,Combined,Clothing and footwear,Clothing,Garments,School uniforms,School uniforms,03.1.2.4.1.01,102.35,*,N
2024,Current,2025,February,All India,Combined,Clothing and footwear,Clothing,Other articles of clothing and clothing accessories,Other articles of clothing,"Gamchha, towel and handkerchief",03.1.3.1.1.01,103.41,*,N
2024,Current,2025,February,All India,Combined,Clothing and footwear,Clothing,Other articles of clothing and clothing accessories,Other articles of clothing,Shawl and chaddar,03.1.3.1.1.02,104.17,*,N
2024,Current,2025,February,All India,Combined,Clothing and footwear,Clothing,Other articles of clothing and clothing accessories,Other articles of clothing,Other articles of clothing (including knitting wool),03.1.3.1.1.03,102.42,*,N
2024,Current,2025,February,All India,Combined,Clothing and footwear,Clothing,"Cleaning, ironing, dry cleaning, dyeing, repair, tailoring and hire of clothing","Cleaning, ironing, dry cleaning and dyeing of clothing","Washerman, laundry, ironing, dry cleaning and dyeing",03.1.4.1.2.01,102.43,*,N
2024,Current,2025,February,All India,Combined,Clothing and footwear,Clothing,"Cleaning, ironing, dry cleaning, dyeing, repair, tailoring and hire of clothing","Repair, tailoring and hire of clothing",Tailor,03.1.4.2.2.01,102.82,*,N
2024,Current,2025,February,All India,Combined,Clothing and footwear,Footwear,Shoes and other footwear,Footwear for men,Footwear for men,03.2.1.1.1.01,102.30,*,N
2024,Current,2025,February,All India,Combined,Clothing and footwear,Footwear,Shoes and other footwear,Footwear for women,Footwear for women,03.2.1.2.1.01,102.69,*,N
2024,Current,2025,February,All India,Combined,Clothing and footwear,Footwear,Shoes and other footwear,Footwear for infants and children,Footwear for infants and children,03.2.1.3.1.01,103.44,*,N
2024,Current,2025,February,All India,Combined,"Housing, water, electricity, gas and other fuels",Actual rental payments made for housing,Actual rental payments made by tenants for main residence,Actual rental payments made by tenants for main residence,House Rent,04.1.1.0.2.01,100.53,*,N
